"","Epi_CD11c","CD33Low","LCs","Lang-","Lang+","cDC1","MDDC","MDM","Mac"
"LAMA1",0.0061036154391548,0.0320668392092573,0.0203003051735335,0,0,0.00675534306389088,0,0,0.0118004144903351
"LAMA2",0,0,0.0245160222604733,0.53893287970923,0.811718318411313,0.0316336827198918,0.208598138052885,0.406141817493494,0.206106496458961
"LAMA3",0,1.11653246869241,0.0104684500546445,0,0,0.00119378894854527,0,0,0
"LAMA4",0.0077894296677571,0.016369470926063,0.0973290300721796,0.00308211569808871,0.0684530728504603,0.0592676640834521,0.00204423126620021,0,0.343623358711051
"LAMA5",0.0300908589682982,2.74274024014287,1.71140402730103,0.671943872431258,0.833154410310266,0.385247283917094,0.918601440123051,0,0.0676021730091356
"LAMB1",0.0134434061571258,0.0973234767564105,0.298202463072969,0.409220353135467,3.17251415973468,0.0678872338200967,0.0167579925048656,0,0.133079926921201
"LAMB2",5.55645733434774,8.46685799578425,2.98538082588007,2.62789040079791,3.09200927279948,0.47509347043573,4.57451697411727,11.0281597478911,17.2975812669937
"LAMB2P1",0,0,0,0,0,0,0,0,0
"LAMB3",6.12030720488251,0.234232744211104,9.01959151571521,42.3131116807608,40.9489977804992,15.2188451185853,17.3157909087435,4.45079138244982,2.27418256549001
"LAMB4",0,0.0911849389524421,0,0,0,0,0.00264061078718623,0,0
"LAMC1",0.198616336961501,0.652024473687057,0,0.0681450115985687,0.824781426530446,8.79512419561745,0.00403049419300009,0,0.274265621094905
"LAMC2",1.23314430526209,42.6036375026658,0.589370665766318,0.941430657632629,0.101266321066634,1.48224499925355,0.29600284967722,0.259360623294161,0.548275450179982
"LAMC3",0,0.0203128544600721,0.0345864680967827,0.00256927378916746,0.00176965262606399,0.0667297743356033,0.268888485910416,0.158086729496071,2.02366965333292
"LAMP1",1.2259668821366,3.39349340034403,1.56402051141841,0.209953482782668,1.24610567544289,0.788755552802564,4.21796912837506,12.8940529297617,24.4113426246528
"LAMP2",8.3582118510915,27.2396575242171,16.1470118942979,10.8664122189586,13.491104077313,8.52938626730313,16.1811874544745,22.1208244803535,23.7212203356388
"LAMP3",22.0862381315474,2.47586106546616,17.4088316773765,29.9402638533988,104.927487328526,6.71345400293411,6.76737304081355,3.24529891670003,3.82632413705358
"LAMP5",0.606167923709243,0,0,0,0,0,0,0.32135550899821,0
"LAMTOR1",30.4863414752507,67.077585471924,38.6658527193947,28.1651491161692,46.9821307409301,54.5207423988602,34.6137331721691,38.3438314761484,55.5162435996216
"LAMTOR2",61.6715363066732,63.0125763650845,27.1365707832503,33.0195321891725,30.8022666015503,14.564078035587,24.9200684624009,35.7325990893177,40.8745089911289
"LAMTOR3",5.15982911087288,15.9899420653924,20.3240067081193,28.6784584003812,20.3145515626678,9.63935773589047,28.8344343848533,19.4082187880973,18.1454036301614
"LAMTOR4",61.4509033631166,752.596920771701,59.7858714469941,78.6381920208475,126.530392423141,68.3042931848436,78.0424654064496,110.692074862338,199.95779973571
"LAMTOR5",32.2625803463659,22.2985643326278,51.8814679433578,34.6564832009279,43.1115618054702,61.5113096051786,44.0510984415325,30.2578338139786,68.939864278387
"LANCL1",0.909371059324247,3.08189082007083,2.99419559119827,0.75945881070475,1.74800186423236,2.62097869843819,2.54280830977541,2.21688242181109,1.89299123553371
"LANCL2",4.1266585950583,3.804077693311,5.06004264524561,1.89853401912281,2.97838655990391,2.07623965887401,3.57198984832744,3.36573815489062,2.19217266306605
"LANCL3",0,0,0.0420253916696993,0,0,0,0,0,0
"LAP3",11.3650266858591,6.7832359272451,29.8175208226401,36.7298257432574,43.9738060845368,90.5242005214024,34.4274366731495,55.8725720009694,27.0741430880118
"LAPTM4A",113.268849342997,116.00296992413,179.822246253243,176.031309722852,192.635101144211,140.268158391308,167.573354774619,186.325769460569,141.684453102934
"LAPTM4B",0.98325481101323,0,0.252454398993728,0.698212133895573,0.674381486335592,1.37565293331112,2.44945783608968,0.685876623831016,1.19406653587161
"LAPTM5",483.825997098885,246.208256405963,700.60667340357,947.422015439361,757.911558223231,801.938996384117,753.612041571607,580.102316165902,350.190163656604
"LARGE",0.0187074868827797,0,0.33679405076943,0,0.0191007949756585,0,0.0388666286532747,0,1.7707007829922
"LARP1",3.47977225945751,0.17676351247916,5.05750103149654,3.30341339948996,2.50200393156181,0.882298590580551,2.68565867253846,6.09343881348883,8.92371969756186
"LARP1B",3.0429521716828,4.18750793379248,3.11391739364339,1.2604159055255,2.43384773861696,0.501313795204516,1.04427557789241,1.55024880371617,1.66880700134935
"LARP4",1.17634678098701,7.22823646054235,4.97280887395259,5.18847776464203,2.42795977766372,3.47963782593801,6.01656793905067,4.44144526268039,8.5798718062718
"LARP4B",8.25268471040356,8.56609663234655,13.4868999617876,9.68457648118258,10.4625455813696,14.0529311485519,5.96789688236207,7.61906242014946,6.56916565137852
"LARP6",0,0.132280848459546,0,0,0.534726885430853,0,0.230166481422018,0.11968219533976,0.723420959328783
"LARP7",5.81312387424705,0.421000784923593,2.65105197189305,6.1959013447515,2.4496051356423,10.8783579166242,6.23222119662586,8.31658986519699,9.338295083129
"LARS",11.7452342262056,9.77478800557797,4.16603183788853,6.65003199161772,8.22231476813621,1.71487631378813,5.57236656947335,5.24385216911593,9.51591334124188
"LARS2",0.522363883942522,7.72511514793972,3.015450911324,0.804142167343276,1.75384492786151,0.422481142002197,0.038848133945374,1.91460413103818,1.39052033010119
"LARS2.AS1",0,0.13362220765644,0,0,0,0,0,0,0
"LAS1L",10.842328289484,17.5425450945663,15.1489271924062,8.80733537790165,14.1997228271854,3.32639264730746,4.9513803364026,19.7492098098722,11.9861108610007
"LASP1",9.56676532820368,0.144739175622248,27.5923416788164,18.3500745653884,35.29048023529,5.83894115396325,16.3539195040728,31.3847203815002,23.3377562624677
"LAT",2.75258375085588,0.50352758738829,0.0230848118464402,5.24851274524573,0.021745918615919,8.55148405281146,3.66114143972863,1.4851500947137,5.31320979032952
"LAT2",71.9563333098799,0,13.3788601325077,84.8063831903501,68.9004192729782,44.7850782020063,80.1784242196495,24.5762028599888,18.4177869333119
"LATS1",8.7977658971967,5.2687430032199,3.21208225798743,2.78324370895233,1.8601509812598,6.94027859526763,2.06850367148476,4.76505594268808,3.6276556508304
"LATS2",5.42112027165438,0.942141678239087,4.60871051284702,6.24513467928583,4.51542783705498,1.90781166996858,9.90299139561386,7.78559585364251,6.46255913957705
"LAX1",1.48128886226931,0.408572905618451,0.414390420279782,2.43715924283052,1.06335452115681,1.44318039709909,0.283971180499527,0.684308627017007,0.923604435058111
"LAYN",14.004367846582,0,0.501197374332372,11.5324132077618,19.9950886427577,3.42410840729383,1.74654240648415,2.38317588661509,1.04347643978433
"LBH",5.98361887763454,1.32805829634849,7.22178571924159,2.71292259472688,0.0105010046415668,16.4635412989362,3.30478950864184,1.69042651663779,2.32183765992828
"LBP",0.0492708156765203,0,0.044359642569199,0,0,0,0,0,0
"LBR",2.58499009552004,0,0.791012921071488,2.72262995804183,0.570395610341057,4.80452151829212,2.44934897265366,3.7286983177768,4.32828390282684
"LBX2",0,0.59715875033239,0,0,1.48769923263164,0.061586190612039,0.0958803594504357,0.542320619317637,0.87547570646514
"LBX2.AS1",0.0722041008116593,0,0.0120269466073344,0.939131439329039,0.436645790253014,2.20802966606505,2.52934714331215,4.03211646521279,6.30052958024449
"LCA5",0.00416349610058047,0.413370662150922,0,0,0,0,0,0,0.0211299062071457
"LCA5L",0,0,0.598224960097453,0,1.47781666581714,0,0,0,0
"LCAT",1.3929291254987,6.58676560400395,0.0523483585012871,0.78684294424766,0,11.94875854421,0.4798266732911,0.872359164604,1.03097254794348
"LCE1A",0.0628721219156457,0,0.0951567065175517,0,0,0,0,0,0
"LCE1B",0,0.108751348988165,0.352451585268587,0,0,0,0,0,0
"LCE1C",0.268543668752029,3.56454061863365,0.0855725778035537,0,0,0,0,0,0
"LCE1D",0,0,0.242041041287378,0,0,0,0,0,0
"LCE1E",0,0,0.252217733560093,0,0,0,0,0,0
"LCE1F",0,0,0.721034826768657,0,0,0,0,0,0
"LCE2A",0,0,0,0,0,0,0,0,0
"LCE2B",0,11.8596816859327,0,0,0,0,0,0,0
"LCE2C",0,1.56662461843406,0,0,0,0,0,0,0
"LCE2D",0,0.5213290677505,0,0,0,0,0,0.0550141457779513,0
"LCE3A",0.14553731924918,0,0,0,0.999198306827613,0,0,0,0.05275768645054
"LCE3D",0,0,0.68247637871195,0,0,0,0,0,0
"LCE3E",0,0,0.135907087690745,0,0,0,0,0,0
"LCE5A",0,0,0,0,0,0,0,0,0
"LCK",0,0,0.133168252515607,0,2.18436473560666,0.503437853729377,0,1.07471841238457,0.474689888354968
"LCLAT1",0.629031852169877,2.59485876852511,2.65199242772674,2.5364603379613,0.158112961922204,2.08984059398038,1.69159263047036,1.57790363202491,0.511081457057246
"LCMT1",5.73650747405527,41.2921083839532,5.62721399124525,3.21881797959335,23.6638547122651,4.42683455264678,4.09374100858897,8.77486572976122,8.09891764071101
"LCMT2",0,0,1.44725618768493,0.0275156859261383,0.14899196635468,0.0538450391501917,0.108967173602941,2.29913654246053,0.379512041475951
"LCN10",0.0974097079754057,0,0.0351411390236702,0.675789066074293,0,0.850710782770938,0.0080951267710663,0,1.78026921522966
"LCN12",0,0,0.151056092530584,0,0,0,0,0,0
"LCN15",0,0,0.0735058294191277,0,0,0.06705897920411,0,0,0
"LCN2",0.454106690468757,0,0,0,0,0,0,0,0
"LCN6",0.442138691389913,2.28632929522996,0,0,0,0.431214701717567,0.0229646563955566,0,0
"LCN9",0,0.236388905529617,0,0,0,0,0,0.561270273528487,0
"LCNL1",0,0,0.045760982040339,0,0,0,0,0,0
"LCOR",0.937622814726107,0,1.81111311824836,1.21273730105242,1.45930136057887,4.65124103259497,0.930184199901985,3.02064247475936,1.39370941630254
"LCORL",4.59574937736235,2.8366668663554,2.29658463068001,0.895910671620445,2.16307193066396,2.17807433816142,2.29124543492215,2.45682774586266,1.99708165648479
"LCP1",365.095764234644,114.982197001066,894.160946317304,354.626716939692,598.807590080508,399.997205791422,360.008976220492,235.649314601775,190.138348304907
"LCP2",20.5322061037302,0.153428306974632,6.48213252760095,32.1717379461026,34.7195554082546,7.55021577669319,75.9062746025734,50.6526003201279,41.0736504664888
"LCT",0,0,0,0,0,0,0,0,0
"LCTL",0.157032509486069,0,0.0275625321755295,0.237543332995215,0,0,0.154339138994683,0.491878422988803,0.516035320940071
"LDB1",0.512379037786497,1.95213772341306,2.1192812920004,2.03455030635532,0.512282576634065,0.672627011708012,2.81383894084924,4.15093634439712,6.92129085185308
"LDB2",1.8900316291756,0,0.0165258119443436,1.48272452351153,2.39351050537632,0.577102236673343,0.62290059025518,0.475361037151967,0.962762528947695
"LDB3",0.574349263054866,0.499113141130202,0.232406521022941,0.167262585560382,0.1365424458213,0.429215057124271,0.275507212715034,0.319699913703973,0.421076761660561
"LDHA",663.701985278132,324.340733258165,801.965924979115,594.818064830034,549.670192450353,797.145934582744,436.519314674381,254.874920103303,157.361446651714
"LDHAL6A",0.478195804602587,0.431595074904248,0.221113291887109,0.0980114859568887,0.110846649965734,0.172839915088636,0.135522436062526,0.663103277075544,0.423922373390959
"LDHAL6B",0.0110940361934722,1.50375912461698,0.805815564783996,0,0,0,0,0,0.188353353312226
"LDHB",9.70882645434901,0,2.30681919427741,31.8867861251826,24.9713099318348,95.5300842745842,24.9095229077393,15.3958169929851,23.4190072034385
"LDHC",0,0,0,0,0,0,0,0,0
"LDHD",0.502567335534693,0,0.027032549236185,0.642727646302687,0,0,0.928212181822324,0,0
"LDLR",11.3527158628603,13.1396367891931,6.53881373414288,4.92459017215077,8.59123460887353,6.92995697589369,10.3834630075069,11.4519193242909,11.1506679249922
"LDLRAD1",0.523381174463279,0.104265813550101,0.047147678465804,0,0,0,0,0,0
"LDLRAD2",1.08189198219266,4.61426121920674,0.165982756157869,0.238213690315786,0.393173706846564,0.0095523944703761,0.0811819118953088,0.144267985519101,0.0788202428786867
"LDLRAD3",2.80584579111589,0,1.64730871601688,3.7974506307122,10.7909158591388,1.90179626405028,7.42073318053711,5.6695882332907,2.24560670425381
"LDLRAD4",20.4543520363144,0.0383559455667803,12.8610254642632,11.530259475148,11.0456851590814,10.6902910530652,4.39007606714825,4.9296495986489,3.0667560079516
"LDLRAP1",0.461901236390497,0,2.12700114121008,0.399601306923991,0,0.178454567997854,0.61429421311209,0.82209398348198,2.40679490048659
"LDOC1",13.5956665402302,0,0.244298116137901,1.13532112799588,0.483122939206733,8.65634053931867,0,0.840314439188771,0.691863970847397
"LDOC1L",0.173447462553728,0,0.0132601801024361,0.350793222748668,1.88536037739111,0.815584340062182,1.74067767510156,0.77325619631569,1.42608354505121
"LEAP2",0.131992821628472,0,2.19890037662191,0.532273263862483,0,0,0,0.161774270257936,0.689576975911553
"LECT1",0,0,0,0,0,0,0,0,0
"LECT2",0,0,0.0270858994391729,0.0249580314067368,0,0,0.051203077124567,0.0174083552029273,0
"LEF1",0.00475957802777113,0.0450100968377614,0,0.033898792859647,0,0.123786197077354,0,0.149881383785668,0.012431939054709
"LEF1.AS1",0.0469411091002663,0,0,0,0,0,0,0,0
"LEFTY1",0,0,0,0,0,0,0,0,0.0315615279322503
"LEFTY2",0,0,0,0,0,0,0,0,0
"LEKR1",0.103982451149306,0,0.41054170332364,0.370748547641811,0.448731854975088,0.0190905138805225,0.574479800671398,0.750987375344652,0.294832620934601
"LEMD1",0,0,0.0291422695199663,0,0,0,0,0,0
"LEMD1.AS1",4.83235669633813,4.24657791698027,2.23032785580951,2.10092726657386,1.48748550858542,2.84901237379165,3.06888363826284,3.05186808487756,4.85453934683212
"LEMD2",0.68905458582744,0.697453752801345,2.4108874484365,3.45268057103288,4.25522079947799,7.23841896068961,4.62717832758525,3.93710378028868,4.52399057355968
"LEMD3",5.3081616328376,0.103266182990846,2.80265048429887,4.07847605219652,7.06013808990362,1.75992466259186,3.24490651926444,5.58096065686217,2.81155709803176
"LENEP",0.0302735563923565,0,0,0,0,0,0,0,0
"LENG1",0.594539374621569,0,2.70258178472145,4.31339851145852,1.76926407305924,1.33789460030362,1.08002170660235,8.40247717614761,6.23519231137657
"LENG8",1.58282592818388,10.3725540805355,3.53180136917592,3.2868096341475,1.53285174520788,0.560072169273584,3.81812034736518,12.0658527703319,10.5731069277255
"LENG9",0.618731331215718,0.226272052578976,0.129376883822697,0.0285267393633213,0.325293365295712,0.140015368635722,0.0790159670327742,0.524531923217829,0.574736458250518
"LEO1",2.73250460093251,113.934398699802,1.23451488983858,3.04475905371796,3.48258335314702,4.85891942963633,9.09852235170262,2.80543878732402,7.91600761996538
"LEP",0.50894375842196,0.40660600249446,0.239413485141921,0.220290521493867,0.222123497536305,0.469006964720251,0.445750455915244,0.662949305753537,0.738037257194405
"LEPR",2.83996962243859,1.68854662943684,1.5192075451054,1.16838956756355,3.85752208102623,5.43840650148176,2.43167799941202,1.98661280090345,3.83971536961066
"LEPRE1",0.60113240559444,10.6514328485789,5.12264946200683,4.5848167237642,16.0960339121433,1.78146875623827,2.8898068637276,6.83216952633554,4.22361382740529
"LEPREL1",8.4035762051389,2.9754717397091,23.3277289410609,3.70971267591171,13.399430650097,1.50599514407003,2.10410764825595,4.68246946183367,5.66429650715862
"LEPREL2",0.0181465920542074,0.093945989000773,0.376442510921406,0,0,0.043599779994481,0.00619183568344357,1.11625383879703,0.077844587664526
"LEPREL4",20.5920340120273,12.4351235707437,7.09484294096103,5.42400941359745,3.67002555953106,8.8309401381377,7.54634090281292,7.56078012221225,12.5407963919202
"LEPROT",11.3407075598219,6.13768437531782,12.1804748620417,14.0307644505789,11.766508150447,10.4471210087348,15.8348784464963,18.7631037839138,19.2389057398806
"LEPROTL1",6.11683144933736,0.0713352100856718,10.9309926020646,10.1677148034504,13.0997097025178,4.35740282382811,7.67560169928977,11.4114334205416,10.2504815227812
"LETM1",8.54338709397152,18.1197432238177,6.37050089819382,4.47241172139861,5.82834332503424,7.82740896446886,4.9106304758076,5.47988544981511,5.29980928355117
"LETM2",0.0208020519837367,0.88523828359794,1.00626701005144,0.620458109594133,0.165669089305669,0.0135253949585844,0.135966436802748,0.331706249436438,1.29241537902332
"LETMD1",2.63112452218318,23.770302332934,9.21610132114824,6.27781608815646,18.4522313204301,2.14577932421067,5.59653718462396,17.7651361015795,9.8984124945506
"LEUTX",0.08771222365464,0,0,0,0,0,0,0,0
"LFNG",17.0309579779112,0,0.316863690945544,2.16897447714525,2.51696153566798,2.0165323493767,0.470679875489173,3.24386267872442,3.32776011033843
"LGALS1",781.299263397934,360.047423394826,658.585733740268,751.656409548556,586.388217691359,1120.72420175344,683.558098738741,542.76973181404,698.006920369499
